words@h1987f	@h1987f	383.137	383.577	наушники
words@h1987f	@h1987f	383.577	383.912	начинал
words@h1987f	@h1987f	383.912	384.187	орать
words@h1987f	@h1987f	384.187	384.524	матом
words@h1987f	@h1987f	384.524	384.859	fire
words@h1987f	@h1987f	384.859	385.189	fire
words@h1987f	@h1987f	385.189	385.505	smoke
words@h1987f	@h1987f	385.505	385.681	вот
words@h1987f	@h1987f	385.681	385.796	это
words@h1987f	@h1987f	385.796	385.976	вот
words@h1987f	@h1987f	385.976	386.526	пююээ
words@h1987f	@h1987f	386.526	386.905	/
words@h1987f	@h1987f	386.905	387.009	и
words@h1987f	@h1987f	387.009	387.383	сидел
words@h1987f	@h1987f	387.383	387.622	так
words@h1987f	@h1987f	387.622	387.706	до
words@h1987f	@h1987f	387.706	388.064	вечера
words@h1987f	@h1987f	388.064	388.362	/
words@h1987f	@h1987f	388.362	388.653	как
words@h1987f	@h1987f	388.653	388.967	это
words@h1987f	@h1987f	388.967	389.662	существо
words@h1987f	@h1987f	389.662	389.882	/
words@h1987f	@h1987f	389.882	389.96	в
words@h1987f	@h1987f	389.96	390.161	этот
words@h1987f	@h1987f	390.161	390.535	момент
words@h1987f	@h1987f	390.535	391.057	спасало
words@h1987f	@h1987f	391.057	391.3	мир
words@h1987f	@h1987f	391.3	391.332	?
words@h1987f	@h1987f	391.332	391.362	/
words@h1987f	@h1987f	391.362	391.484	вот
words@h1987f	@h1987f	391.484	391.863	объясни
words@h1987f	@h1987f	391.863	391.993	/
words@h1987f	@h1987f	391.993	392.14	тем
words@h1987f	@h1987f	392.14	392.318	что
words@h1987f	@h1987f	392.318	392.482	оно
words@h1987f	@h1987f	392.482	392.579	не
words@h1987f	@h1987f	392.579	392.935	ходило
words@h1987f	@h1987f	392.935	393.064	не
words@h1987f	@h1987f	393.064	393.381	бу...
words@h1987f	@h1987f	393.381	393.775	бухим
words@h1987f	@h1987f	393.775	394.161	никого
words@h1987f	@h1987f	394.161	394.251	не
words@h1987f	@h1987f	394.251	394.489	бил
words@h1987f	@h1987f	394.489	394.567	?
words@h1987f	@h1987f	406.391	406.623	ну
words@h1987f	@h1987f	406.623	406.674	?
words@h1987f	@h1987f	439.819	439.963	про
words@h1987f	@h1987f	439.963	440.212	семью
words@h1987f	@h1987f	440.212	440.864	согласна
words@h1987f	@h1987f	465.984	466.129	я
words@h1987f	@h1987f	466.129	466.24	с
words@h1987f	@h1987f	466.24	466.475	тобой
words@h1987f	@h1987f	466.475	466.602	зе...
words@h1987f	@h1987f	466.602	466.669	/
words@h1987f	@h1987f	466.669	466.826	вот
words@h1987f	@h1987f	466.826	467.088	здесь
words@h1987f	@h1987f	467.088	467.35	я
words@h1987f	@h1987f	467.35	467.443	с
words@h1987f	@h1987f	467.443	467.602	тобой
words@h1987f	@h1987f	467.602	467.894	честно
words@h1987f	@h1987f	467.894	468.494	согласна
words@h1987f	@h1987f	468.494	468.935	/
words@h1987f	@h1987f	468.935	469.109	прям
words@h1987f	@h1987f	469.109	469.284	ты
words@h1987f	@h1987f	469.284	469.438	мои
words@h1987f	@h1987f	469.438	469.704	мысли
words@h1987f	@h1987f	469.704	469.937	щас
words@h1987f	@h1987f	469.937	470.238	говоришь
words@h1987f	@h1987f	470.414	470.921	единственный
words@h1987f	@h1987f	470.921	471.332	момент
words@h1987f	@h1987f	471.332	471.743	/
words@h1987f	@h1987f	471.743	471.92	мне
words@h1987f	@h1987f	471.92	472.214	очень
words@h1987f	@h1987f	472.214	472.838	зацепила
words@h1987f	@h1987f	472.838	473.118	твоя
words@h1987f	@h1987f	473.118	473.398	фраза
words@h1987f	@h1987f	473.398	473.678	что
words@h1987f	@h1987f	473.678	473.958	человеку
words@h1987f	@h1987f	473.958	474.238	должен
words@h1987f	@h1987f	474.238	474.518	быть
words@h1987f	@h1987f	474.518	474.9	интересен
words@h1987f	@h1987f	474.9	475.17	мир
words@h1987f	@h1987f	475.17	475.475	/
words@h1987f	@h1987f	475.475	475.747	познать
words@h1987f	@h1987f	475.747	476.019	мир
words@h1987f	@h1987f	476.019	476.482	/
words@h1987f	@h1987f	476.482	476.73	и
words@h1987f	@h1987f	476.73	476.979	вот
words@h1987f	@h1987f	476.979	477.073	/
words@h1987f	@h1987f	477.073	477.228	вот
words@h1987f	@h1987f	477.228	477.429	щас
words@h1987f	@h1987f	477.429	477.734	моя
words@h1987f	@h1987f	477.734	477.969	точка
words@h1987f	@h1987f	477.969	478.307	зрения
words@h1987f	@h1987f	478.307	478.722	почему
words@h1987f	@h1987f	478.722	478.911	я
words@h1987f	@h1987f	478.911	479.284	против
words@h1987f	@h1987f	479.284	479.565	игр
words@h1987f	@h1987f	479.789	480.071	потому
words@h1987f	@h1987f	480.071	480.304	что
words@h1987f	@h1987f	480.304	480.473	мне
words@h1987f	@h1987f	480.473	480.773	кажется
words@h1987f	@h1987f	480.773	481.02	что
words@h1987f	@h1987f	481.02	481.339	такой
words@h1987f	@h1987f	481.339	481.709	формат
words@h1987f	@h1987f	481.709	482.445	деятельности
words@h1987f	@h1987f	482.445	482.928	/
words@h1987f	@h1987f	482.928	483.198	он
words@h1987f	@h1987f	483.198	484.11	//
words@h1987f	@h1987f	484.11	484.293	не
words@h1987f	@h1987f	484.293	484.921	бьётся
words@h1987f	@h1987f	484.921	485.032	/
words@h1987f	@h1987f	485.032	485.173	с
words@h1987f	@h1987f	485.173	485.357	тем
words@h1987f	@h1987f	485.357	485.635	что
words@h1987f	@h1987f	485.635	485.685	ну
words@h1987f	@h1987f	485.685	485.796	это
words@h1987f	@h1987f	485.796	486.043	моё
words@h1987f	@h1987f	486.043	486.48	субъективное
words@h1987f	@h1987f	486.48	486.729	да
words@h1987f	@h1987f	486.729	487.096	мнение
words@h1987f	@h1987f	487.096	487.217	/
words@h1987f	@h1987f	487.217	487.517	вот
words@h1987f	@h1987f	487.517	487.755	ээ
words@h1987f	@h1987f	487.755	487.849	с
words@h1987f	@h1987f	487.849	488.034	тем
words@h1987f	@h1987f	488.034	488.352	что
words@h1987f	@h1987f	488.352	488.584	я
words@h1987f	@h1987f	488.584	489.078	понимаю
words@h1987f	@h1987f	489.078	489.397	и
words@h1987f	@h1987f	489.397	489.681	ну
words@h1987f	@h1987f	489.681	489.847	/
words@h1987f	@h1987f	489.847	490.288	некоторые
words@h1987f	@h1987f	490.288	490.629	другие
words@h1987f	@h1987f	490.629	491.0	ээ
words@h1987f	@h1987f	491.0	491.371	авторитетные
words@h1987f	@h1987f	491.371	491.742	/
words@h1987f	@h1987f	491.742	492.113	люди
words@h1987f	@h1987f	492.113	492.484	/
words@h1987f	@h1987f	492.484	492.855	институты
words@h1987f	@h1987f	492.855	493.226	понимают
words@h1987f	@h1987f	493.226	493.597	под
words@h1987f	@h1987f	493.597	493.968	ээ
words@h1987f	@h1987f	493.968	494.339	/
words@h1987f	@h1987f	494.339	494.71	познать
words@h1987f	@h1987f	494.71	495.05	мир
words@h1987f	@h1987f	495.05	495.593	интересен
words@h1987f	@h1987f	495.593	495.817	мир
words@h1987f	@h1987f	495.817	496.009	вот
words@h1987f	@h1987f	496.009	496.219	/
words@h1987f	@h1987f	496.219	496.36	и
words@h1987f	@h1987f	496.36	496.879	формат
words@h1987f	@h1987f	496.879	497.149	игры
words@h1987f	@h1987f	497.149	497.812	компьютерной
words@h1987f	@h1987f	497.812	497.953	/
words@h1987f	@h1987f	497.953	498.122	он
words@h1987f	@h1987f	498.122	498.372	не
words@h1987f	@h1987f	498.372	498.622	бьётся
words@h1987f	@h1987f	498.622	498.872	/
words@h1987f	@h1987f	498.872	499.122	я
words@h1987f	@h1987f	499.122	499.372	вот
words@h1987f	@h1987f	499.372	499.622	могу
words@h1987f	@h1987f	499.622	499.872	/
words@h1987f	@h1987f	499.872	500.126	объяснить
words@h1987f	@h1987f	500.6	500.736	то
words@h1987f	@h1987f	500.736	500.866	есть
words@h1987f	@h1987f	500.866	501.157	есть
words@h1987f	@h1987f	501.157	501.427	такое
words@h1987f	@h1987f	501.427	501.711	понятие
words@h1987f	@h1987f	501.711	501.953	ты
words@h1987f	@h1987f	501.953	502.238	говоришь
words@h1987f	@h1987f	502.238	502.374	там
words@h1987f	@h1987f	502.374	502.473	про
words@h1987f	@h1987f	502.473	502.954	психоло...
words@h1987f	@h1987f	502.954	503.436	компетенция
words@h1987f	@h1987f	503.436	503.572	да
words@h1987f	@h1987f	503.572	503.644	?
words@h1987f	@h1987f	503.644	504.041	/
words@h1987f	@h1987f	504.041	504.145	вот
words@h1987f	@h1987f	504.145	504.655	компетенция
words@h1987f	@h1987f	504.655	504.9	двадцать
words@h1987f	@h1987f	504.9	505.224	второго
words@h1987f	@h1987f	505.224	505.531	века
words@h1987f	@h1987f	505.531	505.75	/
words@h1987f	@h1987f	505.75	506.123	это
words@h1987f	@h1987f	506.123	506.496	эмоциональный
words@h1987f	@h1987f	506.496	506.921	интеллект
words@h1987f	@h1987f	506.921	507.302	/
words@h1987f	@h1987f	507.302	507.429	это
words@h1987f	@h1987f	507.429	507.836	умение
words@h1987f	@h1987f	507.836	508.381	считывать
words@h1987f	@h1987f	508.381	508.706	эмоции
words@h1987f	@h1987f	508.706	508.949	других
words@h1987f	@h1987f	508.949	509.18	людей
words@h1987f	@h1987f	509.18	509.54	общаться
words@h1987f	@h1987f	509.54	509.609	с
words@h1987f	@h1987f	509.609	510.025	эмоциями
words@h1987f	@h1987f	510.025	510.307	да
words@h1987f	@h1987f	510.307	510.362	?
words@h1987f	@h1987f	510.362	510.588	это
words@h1987f	@h1987f	510.588	511.127	осознанность
words@h1987f	@h1987f	511.127	511.309	ну
words@h1987f	@h1987f	511.309	511.437	про
words@h1987f	@h1987f	511.437	511.72	что
words@h1987f	@h1987f	511.72	511.914	ты
words@h1987f	@h1987f	511.914	512.212	говоришь
words@h1987f	@h1987f	512.212	512.519	/
words@h1987f	@h1987f	512.519	512.792	опа
words@h1987f	@h1987f	512.792	512.972	я
words@h1987f	@h1987f	512.972	513.062	в
words@h1987f	@h1987f	513.062	513.591	моменте
words@h1987f	@h1987f	513.591	513.861	/
words@h1987f	@h1987f	513.861	514.284	мир
words@h1987f	@h1987f	514.284	514.503	/
words@h1987f	@h1987f	514.503	514.85	опа
words@h1987f	@h1987f	514.85	515.157	вижу
words@h1987f	@h1987f	515.157	515.789	замечаю
words@h1987f	@h1987f	515.789	515.971	да
words@h1987f	@h1987f	515.971	516.057	то
words@h1987f	@h1987f	516.057	516.217	есть
words@h1987f	@h1987f	516.217	516.434	я
words@h1987f	@h1987f	516.434	516.766	/
words@h1987f	@h1987f	516.766	517.307	это
words@h1987f	@h1987f	517.307	517.415	/
words@h1987f	@h1987f	517.415	517.748	внутренний
words@h1987f	@h1987f	517.748	518.438	самоконтроль
words@h1987f	@h1987f	518.438	518.997	размышления
words@h1987f	@h1987f	518.997	519.154	это
words@h1987f	@h1987f	519.154	519.422	вот
words@h1987f	@h1987f	519.422	519.565	про
words@h1987f	@h1987f	519.565	519.662	что
words@h1987f	@h1987f	519.662	519.794	ты
words@h1987f	@h1987f	519.794	519.947	говоришь
words@h1987f	@h1987f	520.636	521.171	когда
words@h1987f	@h1987f	521.171	521.706	человек
words@h1987f	@h1987f	521.706	521.845	/
words@h1987f	@h1987f	521.845	522.341	возвращаемся
words@h1987f	@h1987f	522.341	522.427	к
words@h1987f	@h1987f	522.427	523.023	физиологии
words@h1987f	@h1987f	523.023	523.214	к
words@h1987f	@h1987f	523.214	523.593	коробочке
words@h1987f	@h1987f	523.593	523.928	когда
words@h1987f	@h1987f	523.928	524.307	человек
words@h1987f	@h1987f	524.307	524.681	сидит
words@h1987f	@h1987f	524.681	524.979	/
words@h1987f	@h1987f	524.979	525.133	и
words@h1987f	@h1987f	525.133	525.778	занимается
words@h1987f	@h1987f	525.778	525.886	/
words@h1987f	@h1987f	525.886	526.06	ну
words@h1987f	@h1987f	526.06	526.175	/
words@h1987f	@h1987f	526.175	526.473	любой
words@h1987f	@h1987f	526.473	526.845	компьютерной
words@h1987f	@h1987f	526.845	527.339	игрой
words@h1987f	@h1987f	527.339	527.69	/
words@h1987f	@h1987f	527.69	527.794	у
words@h1987f	@h1987f	527.794	528.217	него
words@h1987f	@h1987f	528.217	528.445	/
words@h1987f	@h1987f	528.445	528.972	коробочка
words@h1987f	@h1987f	528.972	529.057	в
words@h1987f	@h1987f	529.057	529.27	этот
words@h1987f	@h1987f	529.27	529.621	момент
words@h1987f	@h1987f	529.621	529.868	/
words@h1987f	@h1987f	529.868	530.443	занята
words@h1987f	@h1987f	530.443	530.93	просчи...
words@h1987f	@h1987f	530.93	531.071	/
words@h1987f	@h1987f	531.071	531.909	просчитыванием
words@h1987f	@h1987f	531.909	532.186	/
words@h1987f	@h1987f	532.186	532.406	этих
words@h1987f	@h1987f	532.406	532.868	процессов
words@h1987f	@h1987f	532.868	533.228	которые
words@h1987f	@h1987f	533.228	533.304	в
words@h1987f	@h1987f	533.304	533.699	мониторе
words@h1987f	@h1987f	533.699	534.167	/
words@h1987f	@h1987f	534.167	534.318	у
words@h1987f	@h1987f	534.318	534.647	тебя
words@h1987f	@h1987f	534.647	534.966	мозг
words@h1987f	@h1987f	534.966	535.167	да
words@h1987f	@h1987f	535.167	535.305	у
words@h1987f	@h1987f	535.305	535.573	тебя
words@h1987f	@h1987f	535.573	535.791	мозг
words@h1987f	@h1987f	535.791	536.107	занят
words@h1987f	@h1987f	536.107	536.31	там
words@h1987f	@h1987f	536.31	536.479	на
words@h1987f	@h1987f	536.479	536.708	какую
words@h1987f	@h1987f	536.708	537.191	кнопочку
words@h1987f	@h1987f	537.191	537.466	нажать
words@h1987f	@h1987f	537.466	537.785	/
words@h1987f	@h1987f	537.785	537.996	он
words@h1987f	@h1987f	537.996	538.241	следит
words@h1987f	@h1987f	538.241	538.402	за
words@h1987f	@h1987f	538.402	538.857	сюжетом
words@h1987f	@h1987f	539.149	539.261	в
words@h1987f	@h1987f	539.261	539.538	этот
words@h1987f	@h1987f	539.538	539.889	момент
words@h1987f	@h1987f	539.889	540.016	/
words@h1987f	@h1987f	540.016	540.198	у
words@h1987f	@h1987f	540.198	540.365	нас
words@h1987f	@h1987f	540.365	540.453	/
words@h1987f	@h1987f	540.453	540.734	нет
words@h1987f	@h1987f	540.734	540.862	/
words@h1987f	@h1987f	540.862	541.392	понятия
words@h1987f	@h1987f	541.392	542.281	запараллеленности
words@h1987f	@h1987f	542.281	542.755	мыслительных
words@h1987f	@h1987f	542.755	543.231	процессов
words@h1987f	@h1987f	543.231	543.543	/
words@h1987f	@h1987f	543.543	543.64	в
words@h1987f	@h1987f	543.64	543.758	этот
words@h1987f	@h1987f	543.758	544.248	момент
words@h1987f	@h1987f	544.248	544.446	весь
words@h1987f	@h1987f	544.446	544.795	твой
words@h1987f	@h1987f	544.795	545.107	/
words@h1987f	@h1987f	545.107	545.476	мой
words@h1987f	@h1987f	545.476	545.557	/
words@h1987f	@h1987f	545.557	545.684	у
words@h1987f	@h1987f	545.684	545.92	любого
words@h1987f	@h1987f	545.92	546.157	у
words@h1987f	@h1987f	546.157	546.285	кого
words@h1987f	@h1987f	546.285	546.429	есть
words@h1987f	@h1987f	546.429	546.708	мозг
words@h1987f	@h1987f	546.708	547.245	когнитивный
words@h1987f	@h1987f	547.245	547.436	/
words@h1987f	@h1987f	547.436	547.711	мм
words@h1987f	@h1987f	547.711	547.986	ээ
words@h1987f	@h1987f	547.986	548.392	процесс
words@h1987f	@h1987f	548.392	548.696	который
words@h1987f	@h1987f	548.696	549.0	происходит
words@h1987f	@h1987f	549.0	549.305	внутри
words@h1987f	@h1987f	549.305	549.503	/
words@h1987f	@h1987f	549.503	549.738	он
words@h1987f	@h1987f	549.738	549.973	там
words@h1987f	@h1987f	549.973	550.369	/
words@h1987f	@h1987f	550.369	550.496	в
words@h1987f	@h1987f	550.496	550.718	этот
words@h1987f	@h1987f	550.718	550.993	момент
words@h1987f	@h1987f	550.993	551.268	#нрзб#
words@h1987f	@h1987f	551.268	551.372	не
words@h1987f	@h1987f	551.372	551.765	случится
words@h1987f	@h1987f	551.765	552.436	осознанности
words@h1987f	@h1987f	552.436	552.889	/
words@h1987f	@h1987f	552.889	553.02	ты
words@h1987f	@h1987f	553.02	553.107	не
words@h1987f	@h1987f	553.107	553.58	заметишь
words@h1987f	@h1987f	553.58	553.798	/
words@h1987f	@h1987f	553.798	554.016	какие
words@h1987f	@h1987f	554.016	554.248	яркие
words@h1987f	@h1987f	554.248	554.657	цвета
words@h1987f	@h1987f	554.657	554.896	/
words@h1987f	@h1987f	554.896	555.295	какие
words@h1987f	@h1987f	555.295	555.547	звуки
words@h1987f	@h1987f	555.547	555.885	на
words@h1987f	@h1987f	555.885	556.218	ээ
words@h1987f	@h1987f	556.218	556.484	я
words@h1987f	@h1987f	556.484	556.75	сейчас
words@h1987f	@h1987f	556.75	557.016	чувствую
words@h1987f	@h1987f	557.016	557.372	гнев
words@h1987f	@h1987f	557.372	557.599	и
words@h1987f	@h1987f	557.599	557.826	вот
words@h1987f	@h1987f	557.826	558.053	не
words@h1987f	@h1987f	558.053	558.332	будет
words@h1987f	@h1987f	558.332	558.61	этого
words@h1987f	@h1987f	558.61	558.916	потому
words@h1987f	@h1987f	558.916	559.113	что
words@h1987f	@h1987f	559.113	559.218	у
words@h1987f	@h1987f	559.218	559.338	тебя
words@h1987f	@h1987f	559.338	559.53	мозг
words@h1987f	@h1987f	559.53	559.815	занят
words@h1987f	@h1987f	559.815	560.1	этим
words@h1987f	@h1987f	560.402	560.687	как
words@h1987f	@h1987f	560.687	560.972	/
words@h1987f	@h1987f	560.972	561.154	вот
words@h1987f	@h1987f	561.154	561.44	этот
words@h1987f	@h1987f	561.44	561.892	процесс
words@h1987f	@h1987f	561.892	562.245	/
words@h1987f	@h1987f	562.245	562.458	он
words@h1987f	@h1987f	562.458	562.798	понимаешь
words@h1987f	@h1987f	562.798	562.936	/
words@h1987f	@h1987f	562.936	563.216	я
words@h1987f	@h1987f	563.216	563.496	почему
words@h1987f	@h1987f	563.496	563.778	против
words@h1987f	@h1987f	563.778	563.986	игр
words@h1987f	@h1987f	563.986	564.369	/
words@h1987f	@h1987f	564.369	564.725	они
words@h1987f	@h1987f	564.725	565.208	воруют
words@h1987f	@h1987f	565.208	565.651	время
words@h1987f	@h1987f	565.651	565.822	/
words@h1987f	@h1987f	565.822	565.966	от
words@h1987f	@h1987f	565.966	566.231	того
words@h1987f	@h1987f	566.231	566.5	чтобы
words@h1987f	@h1987f	566.5	567.073	человек
words@h1987f	@h1987f	567.073	567.516	встал
words@h1987f	@h1987f	567.516	567.59	/
words@h1987f	@h1987f	567.59	568.054	осознал
words@h1987f	@h1987f	568.054	568.375	себя
words@h1987f	@h1987f	568.375	568.592	свои
words@h1987f	@h1987f	568.592	569.03	эмоции
words@h1987f	@h1987f	569.03	569.258	/
words@h1987f	@h1987f	569.258	569.53	чтобы
words@h1987f	@h1987f	569.53	569.63	вот
words@h1987f	@h1987f	569.63	569.741	мы
words@h1987f	@h1987f	569.741	569.842	так
words@h1987f	@h1987f	569.842	569.929	с
words@h1987f	@h1987f	569.929	570.22	тобой
words@h1987f	@h1987f	570.22	570.511	сели
words@h1987f	@h1987f	570.511	570.966	понимаешь
words@h1987f	@h1987f	570.966	571.077	Дим
words@h1987f	@h1987f	571.077	571.245	/
words@h1987f	@h1987f	571.245	571.365	и
words@h1987f	@h1987f	571.365	571.969	поговорили
words@h1987f	@h1987f	571.969	572.134	чё
words@h1987f	@h1987f	572.134	572.251	за
words@h1987f	@h1987f	572.251	572.563	чувак
words@h1987f	@h1987f	572.563	572.738	ты
words@h1987f	@h1987f	572.738	573.258	прикольный
words@h1987f	@h1987f	573.258	573.489	//
words@h1987f	@h1987f	573.489	573.802	а
words@h1987f	@h1987f	573.802	574.115	ты
words@h1987f	@h1987f	574.115	574.251	бы
words@h1987f	@h1987f	574.251	574.382	всё
words@h1987f	@h1987f	574.382	574.543	сидел
words@h1987f	@h1987f	574.543	574.651	и
words@h1987f	@h1987f	574.651	574.976	рубился
words@h1987f	@h1987f	574.976	575.14	в
words@h1987f	@h1987f	575.14	575.587	свою
words@h1987f	@h1987f	575.587	576.231	//
words@h1987f	@h1987f	576.231	576.934	фигню
words@h1987f	@h1987f	583.564	583.681	ну
words@h1987f	@h1987f	583.681	583.798	да
words@h1987f	@h1987f	592.718	593.27	#смеется#
words@h1987f	@h1987f	599.556	599.78	ну
words@h1987f	@h1987f	599.78	600.004	игры
words@h1987f	@h1987f	600.004	600.161	же
words@h1987f	@h1987f	600.161	600.278	/
words@h1987f	@h1987f	600.278	600.369	ну
words@h1987f	@h1987f	600.369	600.644	слушай
words@h1987f	@h1987f	600.644	600.731	ну
words@h1987f	@h1987f	600.731	600.977	как
words@h1987f	@h1987f	600.977	601.127	ты
words@h1987f	@h1987f	601.127	601.238	/
words@h1987f	@h1987f	601.238	601.499	#нрзб#
words@h1987f	@h1987f	601.499	601.76	блин
words@h1987f	@h1987f	601.76	601.852	за
words@h1987f	@h1987f	601.852	601.949	к...
words@h1987f	@h1987f	601.949	602.09	за
words@h1987f	@h1987f	602.09	602.513	книги
words@h1987f	@h1987f	602.513	602.594	я
words@h1987f	@h1987f	602.594	602.849	щас
words@h1987f	@h1987f	602.849	603.179	это
words@h1987f	@h1987f	603.179	603.389	буду
words@h1987f	@h1987f	603.389	604.07	бодаться
words@h1987f	@h1987f	604.07	604.375	/
words@h1987f	@h1987f	604.375	604.536	я
words@h1987f	@h1987f	604.536	604.897	книжный
words@h1987f	@h1987f	604.897	605.16	червь
words@h1987f	@h1987f	605.483	605.671	как
words@h1987f	@h1987f	605.671	605.899	можно
words@h1987f	@h1987f	605.899	606.302	сравнивать
words@h1987f	@h1987f	606.302	606.748	чтение
words@h1987f	@h1987f	606.748	607.05	книг
words@h1987f	@h1987f	607.05	607.571	запойное
words@h1987f	@h1987f	609.673	610.165	научно
words@h1987f	@h1987f	610.165	610.657	доказано
words@h1987f	@h1987f	610.657	610.885	что
words@h1987f	@h1987f	610.885	611.289	книги
words@h1987f	@h1987f	611.289	611.885	развивают
words@h1987f	@h1987f	611.885	612.291	что
words@h1987f	@h1987f	612.291	612.365	?
words@h1987f	@h1987f	612.365	613.164	//
words@h1987f	@h1987f	613.164	613.956	фантазию
words@h1987f	@h1987f	613.956	614.073	а
words@h1987f	@h1987f	614.073	614.174	а
words@h1987f	@h1987f	614.174	614.389	а
words@h1987f	@h1987f	614.389	614.573	/
words@h1987f	@h1987f	614.573	615.167	фантазию
words@h1987f	@h1987f	615.167	615.724	просмотр
words@h1987f	@h1987f	615.724	616.167	готового
words@h1987f	@h1987f	616.167	616.657	контента
words@h1987f	@h1987f	616.657	617.325	потребление
words@h1987f	@h1987f	617.325	617.54	/
words@h1987f	@h1987f	617.54	617.677	не
words@h1987f	@h1987f	617.677	618.177	развивает
words@h1987f	@h1987f	618.177	618.751	сериалы
words@h1987f	@h1987f	618.751	618.963	/
words@h1987f	@h1987f	618.963	619.533	тупят
pos@den1984m	@den1984m	278.325	278.558	NOUN
pos@den1984m	@den1984m	278.558	278.787	DET
pos@den1984m	@den1984m	278.787	279.189	ADJ
pos@den1984m	@den1984m	279.189	279.591	PART
pos@den1984m	@den1984m	287.964	288.433	ADV
pos@den1984m	@den1984m	340.1	340.493	PART
pos@den1984m	@den1984m	340.493	340.886	NOUN
pos@den1984m	@den1984m	340.886	341.166	ADP
pos@den1984m	@den1984m	341.166	341.612	VERB
pos@den1984m	@den1984m	341.612	341.889	PRON
pos@den1984m	@den1984m	341.889	342.314	VERB
pos@den1984m	@den1984m	342.314	342.612	PUNCT
pos@den1984m	@den1984m	342.612	343.164	SCONJ
pos@den1984m	@den1984m	345.439	345.811	PRON
pos@den1984m	@den1984m	345.811	346.26	VERB
pos@den1984m	@den1984m	346.26	346.341	ADP
pos@den1984m	@den1984m	346.341	346.542	DET
pos@den1984m	@den1984m	346.542	346.909	NOUN
pos@den1984m	@den1984m	346.909	347.29	ADV
pos@den1984m	@den1984m	347.29	347.526	NUM
pos@den1984m	@den1984m	347.526	347.725	ADP
pos@den1984m	@den1984m	347.725	347.935	NUM
pos@den1984m	@den1984m	347.935	348.348	NOUN
pos@den1984m	@den1984m	349.561	350.242	SCONJ
pos@den1984m	@den1984m	350.242	350.736	PUNCT
pos@den1984m	@den1984m	350.736	351.33	NOUN
pos@den1984m	@den1984m	351.33	351.702	PUNCT
pos@den1984m	@den1984m	351.702	351.93	VERB
pos@den1984m	@den1984m	351.93	352.632	PUNCT
pos@den1984m	@den1984m	352.632	352.819	PRON
pos@den1984m	@den1984m	352.819	353.219	VERB
pos@den1984m	@den1984m	353.219	353.454	DET
pos@den1984m	@den1984m	353.454	353.75	DET
pos@den1984m	@den1984m	353.75	354.319	NOUN
pos@den1984m	@den1984m	354.319	354.889	PUNCT
pos@den1984m	@den1984m	354.889	355.18	SCONJ
pos@den1984m	@den1984m	355.18	355.619	NOUN
pos@den1984m	@den1984m	355.619	355.861	PUNCT
pos@den1984m	@den1984m	355.861	356.297	VERB
pos@den1984m	@den1984m	356.297	356.415	ADP
pos@den1984m	@den1984m	356.415	356.939	NOUN
pos@den1984m	@den1984m	356.939	357.053	CCONJ
pos@den1984m	@den1984m	357.053	357.464	VERB
pos@den1984m	@den1984m	357.464	357.782	VERB
pos@den1984m	@den1984m	357.782	357.868	ADP
pos@den1984m	@den1984m	357.868	358.11	NOUN
pos@den1984m	@den1984m	358.11	358.445	SCONJ
pos@den1984m	@den1984m	358.445	358.866	ADV
pos@den1984m	@den1984m	358.866	359.221	PUNCT
pos@den1984m	@den1984m	359.221	359.351	PRON
pos@den1984m	@den1984m	359.351	359.896	VERB
pos@den1984m	@den1984m	359.896	360.073	SCONJ
pos@den1984m	@den1984m	360.073	360.219	PRON
pos@den1984m	@den1984m	360.219	360.563	ADV
pos@den1984m	@den1984m	360.563	361.085	ADJ
pos@den1984m	@den1984m	361.085	361.558	NOUN
pos@den1984m	@den1984m	361.558	362.031	PRON
pos@den1984m	@den1984m	362.031	362.307	AUX
pos@den1984m	@den1984m	362.307	363.018	PUNCT
pos@den1984m	@den1984m	363.018	363.33	PART
pos@den1984m	@den1984m	363.33	363.471	ADP
pos@den1984m	@den1984m	363.471	363.697	ADV
pos@den1984m	@den1984m	363.697	364.168	ADJ
pos@den1984m	@den1984m	364.168	364.632	NOUN
pos@den1984m	@den1984m	364.632	364.907	PUNCT
pos@den1984m	@den1984m	364.907	365.304	CCONJ
pos@den1984m	@den1984m	365.304	366.678	PUNCT
pos@den1984m	@den1984m	366.678	367.339	DET
pos@den1984m	@den1984m	367.339	368.515	PUNCT
pos@den1984m	@den1984m	368.515	369.083	NOUN
pos@den1984m	@den1984m	369.083	369.281	ADP
pos@den1984m	@den1984m	369.281	369.452	DET
pos@den1984m	@den1984m	369.452	370.023	NOUN
pos@den1984m	@den1984m	370.023	370.12	PUNCT
pos@den1984m	@den1984m	370.12	370.431	AUX
pos@den1984m	@den1984m	370.431	371.035	ADJ
pos@den1984m	@den1984m	372.933	373.046	PART
pos@den1984m	@den1984m	373.046	373.323	ADV
pos@den1984m	@den1984m	373.323	373.512	SCONJ
pos@den1984m	@den1984m	373.512	373.653	PRON
pos@den1984m	@den1984m	373.653	373.748	PART
pos@den1984m	@den1984m	373.748	373.884	AUX
pos@den1984m	@den1984m	373.884	374.08	PRON
pos@den1984m	@den1984m	374.08	374.491	VERB
pos@den1984m	@den1984m	374.491	374.623	ADP
pos@den1984m	@den1984m	374.623	374.787	PRON
pos@den1984m	@den1984m	374.787	375.02	AUX
pos@den1984m	@den1984m	375.02	375.351	ADJ
pos@den1984m	@den1984m	375.351	375.793	NOUN
